"Event ID"	"UMASK"	"OTHER"	"COUNTER"	"NAME"	"DESCRIPTION"	"OVERFLOW"	"PRECISE_EVENT"	"LATENCY"	"MSR_INDEX"	"MSR_VALUE"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LLC_HIT_NO_OTHER_CORE"	"Offcore data reads, RFO's and prefetches statisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x133"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LLC_HIT_OTHER_CORE_HIT"	"Offcore data reads, RFO's and prefetches satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x233"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LLC_HIT_OTHER_CORE_HITM"	"Offcore data reads, RFO's and prefetches satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x433"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LOCAL_CACHE"	"Offcore request = all data, response = local cache"	100000	0	0	"0x1A6"	"0x733"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LOCAL_CACHE_DRAM"	"Offcore request = all data, response = local cache or dram"	100000	0	0	"0x1A6"	"0x4733"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.LOCAL_DRAM"	"Offcore data reads, RFO's and prefetches statisfied by the local DRAM."	100000	0	0	"0x1A6"	"0x4033"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.REMOTE_CACHE"	"Offcore request = all data, response = remote cache"	100000	0	0	"0x1A6"	"0x1833"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.REMOTE_CACHE_DRAM"	"Offcore request = all data, response = remote cache or dram"	100000	0	0	"0x1A6"	"0x3833"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.REMOTE_CACHE_HIT"	"Offcore data reads, RFO's and prefetches that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1033"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.REMOTE_CACHE_HITM"	"Offcore data reads, RFO's and prefetches that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x833"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DATA_IN.REMOTE_DRAM"	"Offcore data reads, RFO's and prefetches statisfied by the remote DRAM"	100000	0	0	"0x1A6"	"0x2033"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.ANY_CACHE_DRAM"	"Offcore demand data requests satisfied by any cache or DRAM"	100000	0	0	"0x1A6"	"0x7F03"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.ANY_DRAM"	"Offcore demand data requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6003"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.ANY_LLC_MISS"	"Offcore demand data requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF803"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.ANY_LOCATION"	"All offcore demand data requests"	100000	0	0	"0x1A6"	"0xFF03"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.IO_CSR_MMIO"	"Offcore demand data requests satisfied by the IO, CSR, MMIO unit."	100000	0	0	"0x1A6"	"0x8003"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LLC_HIT_NO_OTHER_CORE"	"Offcore demand data requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x103"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LLC_HIT_OTHER_CORE_HIT"	"Offcore demand data requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x203"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LLC_HIT_OTHER_CORE_HITM"	"Offcore demand data requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x403"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LOCAL_CACHE"	"Offcore demand data requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x703"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LOCAL_CACHE_DRAM"	"Offcore demand data requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4703"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.LOCAL_DRAM"	"Offcore demand data requests satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4003"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.REMOTE_CACHE"	"Offcore demand data requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1803"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.REMOTE_CACHE_DRAM"	"Offcore demand data requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3803"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.REMOTE_CACHE_HIT"	"Offcore demand data requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1003"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.REMOTE_CACHE_HITM"	"Offcore demand data requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x803"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA.REMOTE_DRAM"	"Offcore demand data requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2003"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.ANY_CACHE_DRAM"	"Offcore demand data reads satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F01"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.ANY_DRAM"	"Offcore demand data reads satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6001"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.ANY_LLC_MISS"	"Offcore demand data reads that missed the LLC"	100000	0	0	"0x1A6"	"0xF801"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.ANY_LOCATION"	"All offcore demand data reads"	100000	0	0	"0x1A6"	"0xFF01"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.IO_CSR_MMIO"	"Offcore demand data reads satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8001"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LLC_HIT_NO_OTHER_CORE"	"Offcore demand data reads satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x101"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LLC_HIT_OTHER_CORE_HIT"	"Offcore demand data reads satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x201"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LLC_HIT_OTHER_CORE_HITM"	"Offcore demand data reads satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x401"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LOCAL_CACHE"	"Offcore demand data reads satisfied by the LLC"	100000	0	0	"0x1A6"	"0x701"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LOCAL_CACHE_DRAM"	"Offcore demand data reads satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4701"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.LOCAL_DRAM"	"Offcore demand data reads satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4001"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.REMOTE_CACHE"	"Offcore demand data reads satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1801"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.REMOTE_CACHE_DRAM"	"Offcore demand data reads satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3801"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.REMOTE_CACHE_HIT"	"Offcore demand data reads that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1001"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.REMOTE_CACHE_HITM"	"Offcore demand data reads that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x801"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_DATA_RD.REMOTE_DRAM"	"Offcore demand data reads satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2001"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.ANY_CACHE_DRAM"	"Offcore demand code reads satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F04"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.ANY_DRAM"	"Offcore demand code reads satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6004"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.ANY_LLC_MISS"	"Offcore demand code reads that missed the LLC"	100000	0	0	"0x1A6"	"0xF804"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.ANY_LOCATION"	"All offcore demand code reads"	100000	0	0	"0x1A6"	"0xFF04"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.IO_CSR_MMIO"	"Offcore demand code reads satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8004"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LLC_HIT_NO_OTHER_CORE"	"Offcore demand code reads satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x104"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LLC_HIT_OTHER_CORE_HIT"	"Offcore demand code reads satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x204"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LLC_HIT_OTHER_CORE_HITM"	"Offcore demand code reads satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x404"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LOCAL_CACHE"	"Offcore demand code reads satisfied by the LLC"	100000	0	0	"0x1A6"	"0x704"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LOCAL_CACHE_DRAM"	"Offcore demand code reads satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4704"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.LOCAL_DRAM"	"Offcore demand code reads satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4004"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.REMOTE_CACHE"	"Offcore demand code reads satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1804"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.REMOTE_CACHE_DRAM"	"Offcore demand code reads satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3804"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.REMOTE_CACHE_HIT"	"Offcore demand code reads that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1004"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.REMOTE_CACHE_HITM"	"Offcore demand code reads that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x804"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_IFETCH.REMOTE_DRAM"	"Offcore demand code reads satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2004"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.ANY_CACHE_DRAM"	"Offcore demand RFO requests satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F02"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.ANY_DRAM"	"Offcore demand RFO requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6002"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.ANY_LLC_MISS"	"Offcore demand RFO requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF802"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.ANY_LOCATION"	"All offcore demand RFO requests"	100000	0	0	"0x1A6"	"0xFF02"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.IO_CSR_MMIO"	"Offcore demand RFO requests satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8002"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LLC_HIT_NO_OTHER_CORE"	"Offcore demand RFO requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x102"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LLC_HIT_OTHER_CORE_HIT"	"Offcore demand RFO requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x202"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LLC_HIT_OTHER_CORE_HITM"	"Offcore demand RFO requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x402"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LOCAL_CACHE"	"Offcore demand RFO requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x702"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LOCAL_CACHE_DRAM"	"Offcore demand RFO requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4702"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.LOCAL_DRAM"	"Offcore demand RFO requests satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4002"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.REMOTE_CACHE"	"Offcore demand RFO requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1802"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.REMOTE_CACHE_DRAM"	"Offcore demand RFO requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3802"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.REMOTE_CACHE_HIT"	"Offcore demand RFO requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1002"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.REMOTE_CACHE_HITM"	"Offcore demand RFO requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x802"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.DEMAND_RFO.REMOTE_DRAM"	"Offcore demand RFO requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2002"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.ANY_CACHE_DRAM"	"Offcore other requests satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F80"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.ANY_DRAM"	"Offcore other requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6080"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.ANY_LLC_MISS"	"Offcore other requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF880"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.ANY_LOCATION"	"All offcore other requests"	100000	0	0	"0x1A6"	"0xFF80"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.IO_CSR_MMIO"	"Offcore other requests satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8080"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.LLC_HIT_NO_OTHER_CORE"	"Offcore other requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x180"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.LLC_HIT_OTHER_CORE_HIT"	"Offcore other requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x280"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.LLC_HIT_OTHER_CORE_HITM"	"Offcore other requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x480"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.LOCAL_CACHE"	"Offcore other requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x780"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.LOCAL_CACHE_DRAM"	"Offcore other requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4780"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.REMOTE_CACHE"	"Offcore other requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1880"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.REMOTE_CACHE_DRAM"	"Offcore other requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3880"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.REMOTE_CACHE_HIT"	"Offcore other requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1080"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.REMOTE_CACHE_HITM"	"Offcore other requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x880"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.OTHER.REMOTE_DRAM"	"Offcore other requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2080"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.ANY_CACHE_DRAM"	"Offcore prefetch data requests satisfied by any cache or DRAM"	100000	0	0	"0x1A6"	"0x7F30"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.ANY_DRAM"	"Offcore prefetch data requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6030"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.ANY_LLC_MISS"	"Offcore prefetch data requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF830"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.ANY_LOCATION"	"All offcore prefetch data requests"	100000	0	0	"0x1A6"	"0xFF30"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.IO_CSR_MMIO"	"Offcore prefetch data requests satisfied by the IO, CSR, MMIO unit."	100000	0	0	"0x1A6"	"0x8030"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LLC_HIT_NO_OTHER_CORE"	"Offcore prefetch data requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x130"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LLC_HIT_OTHER_CORE_HIT"	"Offcore prefetch data requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x230"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LLC_HIT_OTHER_CORE_HITM"	"Offcore prefetch data requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x430"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LOCAL_CACHE"	"Offcore prefetch data requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x730"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LOCAL_CACHE_DRAM"	"Offcore prefetch data requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4730"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.LOCAL_DRAM"	"Offcore prefetch data requests satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4030"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.REMOTE_CACHE"	"Offcore prefetch data requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1830"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.REMOTE_CACHE_DRAM"	"Offcore prefetch data requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3830"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.REMOTE_CACHE_HIT"	"Offcore prefetch data requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1030"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.REMOTE_CACHE_HITM"	"Offcore prefetch data requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x830"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA.REMOTE_DRAM"	"Offcore prefetch data requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2030"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.ANY_CACHE_DRAM"	"Offcore prefetch data reads satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F10"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.ANY_DRAM"	"Offcore prefetch data reads satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6010"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.ANY_LLC_MISS"	"Offcore prefetch data reads that missed the LLC"	100000	0	0	"0x1A6"	"0xF810"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.ANY_LOCATION"	"All offcore prefetch data reads"	100000	0	0	"0x1A6"	"0xFF10"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.IO_CSR_MMIO"	"Offcore prefetch data reads satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8010"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LLC_HIT_NO_OTHER_CORE"	"Offcore prefetch data reads satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x110"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LLC_HIT_OTHER_CORE_HIT"	"Offcore prefetch data reads satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x210"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LLC_HIT_OTHER_CORE_HITM"	"Offcore prefetch data reads satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x410"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LOCAL_CACHE"	"Offcore prefetch data reads satisfied by the LLC"	100000	0	0	"0x1A6"	"0x710"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LOCAL_CACHE_DRAM"	"Offcore prefetch data reads satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4710"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.LOCAL_DRAM"	"Offcore prefetch data reads satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4010"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.REMOTE_CACHE"	"Offcore prefetch data reads satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1810"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.REMOTE_CACHE_DRAM"	"Offcore prefetch data reads satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3810"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.REMOTE_CACHE_HIT"	"Offcore prefetch data reads that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1010"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.REMOTE_CACHE_HITM"	"Offcore prefetch data reads that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x810"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_DATA_RD.REMOTE_DRAM"	"Offcore prefetch data reads satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2010"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.ANY_CACHE_DRAM"	"Offcore prefetch code reads satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F40"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.ANY_DRAM"	"Offcore prefetch code reads satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6040"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.ANY_LLC_MISS"	"Offcore prefetch code reads that missed the LLC"	100000	0	0	"0x1A6"	"0xF840"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.ANY_LOCATION"	"All offcore prefetch code reads"	100000	0	0	"0x1A6"	"0xFF40"
