EventCode,UMask,EventName,Description,Counter,OverFlow,MSRIndex,MSRValue,PreciseEvent,Invert,AnyThread,EdgeDetect
"0xD2","0x04","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_HITM","Retired load uops which data sources were HitM responses from shared LLC. ","0,1,2,3","20011","0","0","1","0","0","0"
"0xD2","0x04","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_HITM_PS","Retired load uops which data sources were HitM responses from shared LLC.  (Uses PEBS)","0,1,2,3","20011","0","0","1","0","0","0"
"0xD2","0x08","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_NONE","Retired load uops which data sources were hits in LLC without snoops required. ","0,1,2,3","100003","0","0","1","0","0","0"
"0xD2","0x08","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_NONE_PS","Retired load uops which data sources were hits in LLC without snoops required.  (Uses PEBS)","0,1,2,3","100003","0","0","1","0","0","0"
"0xD3","0x03","MEM_LOAD_UOPS_LLC_MISS_RETIRED.LOCAL_DRAM","Retired load uops whose data source was local DRAM (Snoop not needed, Snoop Miss, or Snoop Hit data not forwarded)","0,1,2,3","100007","0","0","0","0","0","0"
"0xD3","0x0C","MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_DRAM","Retired load uops whose data source was remote DRAM (Snoop not needed, Snoop Miss, or Snoop Hit data not forwarded)","0,1,2,3","100007","0","0","0","0","0","0"
"0xD3","0x10","MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_HITM","Remote cache HITM","0,1,2,3","100007","0","0","0","0","0","0"
"0xD3","0x20","MEM_LOAD_UOPS_LLC_MISS_RETIRED.REMOTE_FWD","Data forwarded from remote cache","0,1,2,3","100007","0","0","0","0","0","0"
"0xE6","0x1F","BACLEARS.ANY","ANY BACLEAR","0,1,2,3","100003","0","0","0","0","0","0"
"0xF0","0x01","L2_TRANS.DEMAND_DATA_RD","This event counts Demand Data Read requests that access L2 cache, including rejects.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x02","L2_TRANS.RFO","This event counts Read for Ownership (RFO) requests that access L2 cache.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x04","L2_TRANS.CODE_RD","This event counts the number of L2 cache accesses when fetching instructions.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x08","L2_TRANS.ALL_PF","This event counts L2 or LLC HW prefetches that access L2 cache including rejects. ","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x10","L2_TRANS.L1D_WB","This event counts L1D writebacks that access L2 cache.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x20","L2_TRANS.L2_FILL","This event counts L2 fill requests that access L2 cache.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x40","L2_TRANS.L2_WB","This event counts L2 writebacks that access L2 cache.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF0","0x80","L2_TRANS.ALL_REQUESTS","This event counts transactions that access the L2 pipe including snoops, pagewalks, and so on.","0,1,2,3","200003","0","0","0","0","0","0"
"0xF1","0x01","L2_LINES_IN.I","This event counts the number of L2 cache lines in the Invalidate state filling the L2. Counting does not cover rejects.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF1","0x02","L2_LINES_IN.S","This event counts the number of L2 cache lines in the Shared state filling the L2. Counting does not cover rejects.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF1","0x04","L2_LINES_IN.E","This event counts the number of L2 cache lines in the Exclusive state filling the L2. Counting does not cover rejects.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF1","0x07","L2_LINES_IN.ALL","This event counts the number of L2 cache lines filling the L2. Counting does not cover rejects.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF2","0x01","L2_LINES_OUT.DEMAND_CLEAN","This event counts the number of clean L2 cache lines evicted by demand.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF2","0x02","L2_LINES_OUT.DEMAND_DIRTY","This event counts the number of dirty L2 cache lines evicted by demand.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF2","0x04","L2_LINES_OUT.PF_CLEAN","This event counts the number of clean L2 cache lines evicted by the L2 prefetch.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF2","0x08","L2_LINES_OUT.PF_DIRTY","This event counts the number of dirty L2 cache lines evicted by the L2 prefetch.","0,1,2,3","100003","0","0","0","0","0","0"
"0xF2","0x0A","L2_LINES_OUT.DIRTY_ALL","This event counts the number of dirty L2 cache lines filling the L2. Counting does not cover rejects.","0,1,2,3","100003","0","0","0","0","0","0"
"0xB1","0x01","UOPS_EXECUTED.CYCLES_GE_1_UOP_EXEC","Cycles where at least 1 uop was executed per-thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0xB1","0x01","UOPS_EXECUTED.CYCLES_GE_2_UOPS_EXEC","Cycles where at least 2 uops were executed per-thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0xB1","0x01","UOPS_EXECUTED.CYCLES_GE_3_UOPS_EXEC","Cycles where at least 3 uops were executed per-thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0xB1","0x01","UOPS_EXECUTED.CYCLES_GE_4_UOPS_EXEC","Cycles where at least 4 uops were executed per-thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0x08","0x81","DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK","Demand load Miss in all translation lookaside buffer (TLB) levels causes an page walk of any page size.","0,1,2,3","100003","0","0","0","0","0","0"
"0x08","0x82","DTLB_LOAD_MISSES.WALK_COMPLETED","This event counts load misses at all DTLB levels that cause completed page walks of any page size (4K/2M/4M/1G). Page walk can end with or without a fault.","0,1,2,3","100003","0","0","0","0","0","0"
"0x08","0x84","DTLB_LOAD_MISSES.WALK_DURATION","This event counts cycles when PMH is busy with page walks.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x5E","0x01","RS_EVENTS.EMPTY_END ","Counts end of periods where the Reservation Station (RS) was empty. Could be useful to precisely locate Frontend Latency Bound issues.","0,1,2,3","200003","0","0","0","1","0","1"
"0xC3","0x01","MACHINE_CLEARS.COUNT ","Number of machine clears (nukes) of any type. ","0,1,2,3","100003","0","0","0","0","0","1"
"0xA8","0x01","LSD.CYCLES_4_UOPS","Cycles 4 Uops delivered by the LSD, but didn't come from the decoder","0,1,2,3","2000003","0","0","0","0","0","0"
